  -8.3333333e-01   9.1666667e-01   2.3055556e+00
  -8.3333333e-01   1.0000000e+00   2.6111111e+00
  -7.5000000e-01  -1.0000000e+00   1.0875000e+01
  -7.5000000e-01  -9.1666667e-01   9.9027778e+00
  -7.5000000e-01  -8.3333333e-01   8.9861111e+00
  -7.5000000e-01  -7.5000000e-01   8.1250000e+00
  -7.5000000e-01  -6.6666667e-01   7.3194444e+00
  -7.5000000e-01  -5.8333333e-01   6.5694444e+00
  -7.5000000e-01  -5.0000000e-01   5.8750000e+00
  -7.5000000e-01  -4.1666667e-01   5.2361111e+00
  -7.5000000e-01  -3.3333333e-01   4.6527778e+00
  -7.5000000e-01  -2.5000000e-01   4.1250000e+00
  -7.5000000e-01  -1.6666667e-01   3.6527778e+00
  -7.5000000e-01  -8.3333333e-02   3.2361111e+00
  -7.5000000e-01   0.0000000e+00   2.8750000e+00
  -7.5000000e-01   8.3333333e-02   2.5694444e+00
  -7.5000000e-01   1.6666667e-01   2.3194444e+00
  -7.5000000e-01   2.5000000e-01   2.1250000e+00
  -7.5000000e-01   3.3333333e-01   1.9861111e+00
  -7.5000000e-01   4.1666667e-01   1.9027778e+00
  -7.5000000e-01   5.0000000e-01   1.8750000e+00
  -7.5000000e-01   5.8333333e-01   1.9027778e+00
  -7.5000000e-01   6.6666667e-01   1.9861111e+00
  -7.5000000e-01   7.5000000e-01   2.1250000e+00
  -7.5000000e-01   8.3333333e-01   2.3194444e+00
  -7.5000000e-01   9.1666667e-01   2.5694444e+00
  -7.5000000e-01   1.0000000e+00   2.8750000e+00
  -6.6666667e-01  -1.0000000e+00   1.1111111e+01
  -6.6666667e-01  -9.1666667e-01   1.0138889e+01
  -6.6666667e-01  -8.3333333e-01   9.2222222e+00
  -6.6666667e-01  -7.5000000e-01   8.3611111e+00
  -6.6666667e-01  -6.6666667e-01   7.5555556e+00
  -6.6666667e-01  -5.8333333e-01   6.8055556e+00
  -6.6666667e-01  -5.0000000e-01   6.1111111e+00
  -6.6666667e-01  -4.1666667e-01   5.4722222e+00
  -6.6666667e-01  -3.3333333e-01   4.8888889e+00
  -6.6666667e-01  -2.5000000e-01   4.3611111e+00
  -6.6666667e-01  -1.6666667e-01   3.8888889e+00
  -6.6666667e-01  -8.3333333e-02   3.4722222e+00
  -6.6666667e-01   0.0000000e+00   3.1111111e+00
  -6.6666667e-01   8.3333333e-02   2.8055556e+00
  -6.6666667e-01   1.6666667e-01   2.5555556e+00
  -6.6666667e-01   2.5000000e-01   2.3611111e+00
  -6.6666667e-01   3.3333333e-01   2.2222222e+00
  -6.6666667e-01   4.1666667e-01   2.1388889e+00
  -6.6666667e-01   5.0000000e-01   2.1111111e+00
  -6.6666667e-01   5.8333333e-01   2.1388889e+00
  -6.6666667e-01   6.6666667e-01   2.2222222e+00
  -6.6666667e-01   7.5000000e-01   2.3611111e+00
  -6.6666667e-01   8.3333333e-01   2.5555556e+00
  -6.6666667e-01   9.1666667e-01   2.8055556e+00
  -6.6666667e-01   1.0000000e+00   3.1111111e+00
  -5.8333333e-01  -1.0000000e+00   1.1319444e+01
  -5.8333333e-01  -9.1666667e-01   1.0347222e+01
  -5.8333333e-01  -8.3333333e-01   9.4305556e+00
  -5.8333333e-01  -7.5000000e-01   8.5694444e+00
  -5.8333333e-01  -6.6666667e-01   7.7638889e+00
  -5.8333333e-01  -5.8333333e-01   7.0138889e+00
  -5.8333333e-01  -5.0000000e-01   6.3194444e+00
  -5.8333333e-01  -4.1666667e-01   5.6805556e+00
  -5.8333333e-01  -3.3333333e-01   5.0972222e+00
  -5.8333333e-01  -2.5000000e-01   4.5694444e+00
  -5.8333333e-01  -1.6666667e-01   4.0972222e+00
  -5.8333333e-01  -8.3333333e-02   3.6805556e+00
  -5.8333333e-01   0.0000000e+00   3.3194444e+00
  -5.8333333e-01   8.3333333e-02   3.0138889e+00
  -5.8333333e-01   1.6666667e-01   2.7638889e+00
  -5.8333333e-01   2.5000000e-01   2.5694444e+00
  -5.8333333e-01   3.3333333e-01   2.4305556e+00
  -5.8333333e-01   4.1666667e-01   2.3472222e+00
  -5.8333333e-01   5.0000000e-01   2.3194444e+00
  -5.8333333e-01   5.8333333e-01   2.3472222e+00
  -5.8333333e-01   6.6666667e-01   2.4305556e+00
  -5.8333333e-01   7.5000000e-01   2.5694444e+00
  -5.8333333e-01   8.3333333e-01   2.7638889e+00
  -5.8333333e-01   9.1666667e-01   3.0138889e+00
  -5.8333333e-01   1.0000000e+00   3.3194444e+00
  -5.0000000e-01  -1.0000000e+00   1.1500000e+01
  -5.0000000e-01  -9.1666667e-01   1.0527778e+01
  -5.0000000e-01  -8.3333333e-01   9.6111111e+00
  -5.0000000e-01  -7.5000000e-01   8.7500000e+00
  -5.0000000e-01  -6.6666667e-01   7.9444444e+00
  -5.0000000e-01  -5.8333333e-01   7.1944444e+00
  -5.0000000e-01  -5.0000000e-01   6.5000000e+00
  -5.0000000e-01  -4.1666667e-01   5.8611111e+00
  -5.0000000e-01  -3.3333333e-01   5.2777778e+00
  -5.0000000e-01  -2.5000000e-01   4.7500000e+00
  -5.0000000e-01  -1.6666667e-01   4.2777778e+00
  -5.0000000e-01  -8.3333333e-02   3.8611111e+00
  -5.0000000e-01   0.0000000e+00   3.5000000e+00
  -5.0000000e-01   8.3333333e-02   3.1944444e+00
  -5.0000000e-01   1.6666667e-01   2.9444444e+00
  -5.0000000e-01   2.5000000e-01   2.7500000e+00
  -5.0000000e-01   3.3333333e-01   2.6111111e+00
  -5.0000000e-01   4.1666667e-01   2.5277778e+00
  -5.0000000e-01   5.0000000e-01   2.5000000e+00
  -5.0000000e-01   5.8333333e-01   2.5277778e+00
  -5.0000000e-01   6.6666667e-01   2.6111111e+00
  -5.0000000e-01   7.5000000e-01   2.7500000e+00
  -5.0000000e-01   8.3333333e-01   2.9444444e+00
  -5.0000000e-01   9.1666667e-01   3.1944444e+00
  -5.0000000e-01   1.0000000e+00   3.5000000e+00
  -4.1666667e-01  -1.0000000e+00   1.1652778e+01
  -4.1666667e-01  -9.1666667e-01   1.0680556e+01
  -4.1666667e-01  -8.3333333e-01   9.7638889e+00
  -4.1666667e-01  -7.5000000e-01   8.9027778e+00
  -4.1666667e-01  -6.6666667e-01   8.0972222e+00
  -4.1666667e-01  -5.8333333e-01   7.3472222e+00
  -4.1666667e-01  -5.0000000e-01   6.6527778e+00
  -4.1666667e-01  -4.1666667e-01   6.0138889e+00
  -4.1666667e-01  -3.3333333e-01   5.4305556e+00
  -4.1666667e-01  -2.5000000e-01   4.9027778e+00
  -4.1666667e-01  -1.6666667e-01   4.4305556e+00
  -4.1666667e-01  -8.3333333e-02   4.0138889e+00
  -4.1666667e-01   0.0000000e+00   3.6527778e+00
  -4.1666667e-01   8.3333333e-02   3.3472222e+00
  -4.1666667e-01   1.6666667e-01   3.0972222e+00
  -4.1666667e-01   2.5000000e-01   2.9027778e+00
  -4.1666667e-01   3.3333333e-01   2.7638889e+00
  -4.1666667e-01   4.1666667e-01   2.6805556e+00
  -4.1666667e-01   5.0000000e-01   2.6527778e+00
  -4.1666667e-01   5.8333333e-01   2.6805556e+00
  -4.1666667e-01   6.6666667e-01   2.7638889e+00
  -4.1666667e-01   7.5000000e-01   2.9027778e+00
  -4.1666667e-01   8.3333333e-01   3.0972222e+00
  -4.1666667e-01   9.1666667e-01   3.3472222e+00
  -4.1666667e-01   1.0000000e+00   3.6527778e+00
  -3.3333333e-01  -1.0000000e+00   1.1777778e+01
  -3.3333333e-01  -9.1666667e-01   1.0805556e+01
  -3.3333333e-01  -8.3333333e-01   9.8888889e+00
  -3.3333333e-01  -7.5000000e-01   9.0277778e+00
  -3.3333333e-01  -6.6666667e-01   8.2222222e+00
  -3.3333333e-01  -5.8333333e-01   7.4722222e+00
  -3.3333333e-01  -5.0000000e-01   6.7777778e+00
  -3.3333333e-01  -4.1666667e-01   6.1388889e+00
  -3.3333333e-01  -3.3333333e-01   5.5555556e+00
  -3.3333333e-01  -2.5000000e-01   5.0277778e+00
  -3.3333333e-01  -1.6666667e-01   4.5555556e+00
  -3.3333333e-01  -8.3333333e-02   4.1388889e+00
  -3.3333333e-01   0.0000000e+00   3.7777778e+00
  -3.3333333e-01   8.3333333e-02   3.4722222e+00
  -3.3333333e-01   1.6666667e-01   3.2222222e+00
  -3.3333333e-01   2.5000000e-01   3.0277778e+00
  -3.3333333e-01   3.3333333e-01   2.8888889e+00
  -3.3333333e-01   4.1666667e-01   2.8055556e+00
  -3.3333333e-01   5.0000000e-01   2.7777778e+00
  -3.3333333e-01   5.8333333e-01   2.8055556e+00
  -3.3333333e-01   6.6666667e-01   2.8888889e+00
  -3.3333333e-01   7.5000000e-01   3.0277778e+00
  -3.3333333e-01   8.3333333e-01   3.2222222e+00
  -3.3333333e-01   9.1666667e-01   3.4722222e+00
  -3.3333333e-01   1.0000000e+00   3.7777778e+00
  -2.5000000e-01  -1.0000000e+00   1.1875000e+01
  -2.5000000e-01  -9.1666667e-01   1.0902778e+01
  -2.5000000e-01  -8.3333333e-01   9.9861111e+00
  -2.5000000e-01  -7.5000000e-01   9.1250000e+00
  -2.5000000e-01  -6.6666667e-01   8.3194444e+00
  -2.5000000e-01  -5.8333333e-01   7.5694444e+00
  -2.5000000e-01  -5.0000000e-01   6.8750000e+00
  -2.5000000e-01  -4.1666667e-01   6.2361111e+00
  -2.5000000e-01  -3.3333333e-01   5.6527778e+00
  -2.5000000e-01  -2.5000000e-01   5.1250000e+00
  -2.5000000e-01  -1.6666667e-01   4.6527778e+00
  -2.5000000e-01  -8.3333333e-02   4.2361111e+00
  -2.5000000e-01   0.0000000e+00   3.8750000e+00
  -2.5000000e-01   8.3333333e-02   3.5694444e+00
  -2.5000000e-01   1.6666667e-01   3.3194444e+00
  -2.5000000e-01   2.5000000e-01   3.1250000e+00
  -2.5000000e-01   3.3333333e-01   2.9861111e+00
  -2.5000000e-01   4.1666667e-01   2.9027778e+00
  -2.5000000e-01   5.0000000e-01   2.8750000e+00
  -2.5000000e-01   5.8333333e-01   2.9027778e+00
  -2.5000000e-01   6.6666667e-01   2.9861111e+00
  -2.5000000e-01   7.5000000e-01   3.1250000e+00
  -2.5000000e-01   8.3333333e-01   3.3194444e+00
  -2.5000000e-01   9.1666667e-01   3.5694444e+00
  -2.5000000e-01   1.0000000e+00   3.8750000e+00
  -1.6666667e-01  -1.0000000e+00   1.1944444e+01
  -1.6666667e-01  -9.1666667e-01   1.0972222e+01
  -1.6666667e-01  -8.3333333e-01   1.0055556e+01
  -1.6666667e-01  -7.5000000e-01   9.1944444e+00
  -1.6666667e-01  -6.6666667e-01   8.3888889e+00
  -1.6666667e-01  -5.8333333e-01   7.6388889e+00
  -1.6666667e-01  -5.0000000e-01   6.9444444e+00
  -1.6666667e-01  -4.1666667e-01   6.3055556e+00
  -1.6666667e-01  -3.3333333e-01   5.7222222e+00
  -1.6666667e-01  -2.5000000e-01   5.1944444e+00
  -1.6666667e-01  -1.6666667e-01   4.7222222e+00
  -1.6666667e-01  -8.3333333e-02   4.3055556e+00
  -1.6666667e-01   0.0000000e+00   3.9444444e+00
  -1.6666667e-01   8.3333333e-02   3.6388889e+00
  -1.6666667e-01   1.6666667e-01   3.3888889e+00
  -1.6666667e-01   2.5000000e-01   3.1944444e+00
  -1.6666667e-01   3.3333333e-01   3.0555556e+00
  -1.6666667e-01   4.1666667e-01   2.9722222e+00
  -1.6666667e-01   5.0000000e-01   2.9444444e+00
  -1.6666667e-01   5.8333333e-01   2.9722222e+00
  -1.6666667e-01   6.6666667e-01   3.0555556e+00
  -1.6666667e-01   7.5000000e-01   3.1944444e+00
  -1.6666667e-01   8.3333333e-01   3.3888889e+00
  -1.6666667e-01   9.1666667e-01   3.6388889e+00
  -1.6666667e-01   1.0000000e+00   3.9444444e+00
  -8.3333333e-02  -1.0000000e+00   1.1986111e+01
  -8.3333333e-02  -9.1666667e-01   1.1013889e+01
  -8.3333333e-02  -8.3333333e-01   1.0097222e+01
  -8.3333333e-02  -7.5000000e-01   9.2361111e+00
  -8.3333333e-02  -6.6666667e-01   8.4305556e+00
  -8.3333333e-02  -5.8333333e-01   7.6805556e+00
  -8.3333333e-02  -5.0000000e-01   6.9861111e+00
  -8.3333333e-02  -4.1666667e-01   6.3472222e+00
  -8.3333333e-02  -3.3333333e-01   5.7638889e+00
  -8.3333333e-02  -2.5000000e-01   5.2361111e+00
  -8.3333333e-02  -1.6666667e-01   4.7638889e+00
  -8.3333333e-02  -8.3333333e-02   4.3472222e+00
  -8.3333333e-02   0.0000000e+00   3.9861111e+00
  -8.3333333e-02   8.3333333e-02   3.6805556e+00
  -8.3333333e-02   1.6666667e-01   3.4305556e+00
  -8.3333333e-02   2.5000000e-01   3.2361111e+00
  -8.3333333e-02   3.3333333e-01   3.0972222e+00
  -8.3333333e-02   4.1666667e-01   3.0138889e+00
  -8.3333333e-02   5.0000000e-01   2.9861111e+00
  -8.3333333e-02   5.8333333e-01   3.0138889e+00
  -8.3333333e-02   6.6666667e-01   3.0972222e+00
  -8.3333333e-02   7.5000000e-01   3.2361111e+00
  -8.3333333e-02   8.3333333e-01   3.4305556e+00
  -8.3333333e-02   9.1666667e-01   3.6805556e+00
  -8.3333333e-02   1.0000000e+00   3.9861111e+00
   0.0000000e+00  -1.0000000e+00   1.2000000e+01
   0.0000000e+00  -9.1666667e-01   1.1027778e+01
   0.0000000e+00  -8.3333333e-01   1.0111111e+01
   0.0000000e+00  -7.5000000e-01   9.2500000e+00
   0.0000000e+00  -6.6666667e-01   8.4444444e+00
   0.0000000e+00  -5.8333333e-01   7.6944444e+00
   0.0000000e+00  -5.0000000e-01   7.0000000e+00
   0.0000000e+00  -4.1666667e-01   6.3611111e+00
   0.0000000e+00  -3.3333333e-01   5.7777778e+00
   0.0000000e+00  -2.5000000e-01   5.2500000e+00
   0.0000000e+00  -1.6666667e-01   4.7777778e+00
   0.0000000e+00  -8.3333333e-02   4.3611111e+00
   0.0000000e+00   0.0000000e+00   4.0000000e+00
   0.0000000e+00   8.3333333e-02   3.6944444e+00
   0.0000000e+00   1.6666667e-01   3.4444444e+00
   0.0000000e+00   2.5000000e-01   3.2500000e+00
   0.0000000e+00   3.3333333e-01   3.1111111e+00
   0.0000000e+00   4.1666667e-01   3.0277778e+00
   0.0000000e+00   5.0000000e-01   3.0000000e+00
   0.0000000e+00   5.8333333e-01   3.0277778e+00
   0.0000000e+00   6.6666667e-01   3.1111111e+00
   0.0000000e+00   7.5000000e-01   3.2500000e+00
   0.0000000e+00   8.3333333e-01   3.4444444e+00
   0.0000000e+00   9.1666667e-01   3.6944444e+00
   0.0000000e+00   1.0000000e+00   4.0000000e+00
   8.3333333e-02  -1.0000000e+00   1.1986111e+01
   8.3333333e-02  -9.1666667e-01   1.1013889e+01
   8.3333333e-02  -8.3333333e-01   1.0097222e+01
   8.3333333e-02  -7.5000000e-01   9.2361111e+00
   8.3333333e-02  -6.6666667e-01   8.4305556e+00
   8.3333333e-02  -5.8333333e-01   7.6805556e+00
   8.3333333e-02  -5.0000000e-01   6.9861111e+00
   8.3333333e-02  -4.1666667e-01   6.3472222e+00
   8.3333333e-02  -3.3333333e-01   5.7638889e+00
   8.3333333e-02  -2.5000000e-01   5.2361111e+00
   8.3333333e-02  -1.6666667e-01   4.7638889e+00
   8.3333333e-02  -8.3333333e-02   4.3472222e+00
   8.3333333e-02   0.0000000e+00   3.9861111e+00
   8.3333333e-02   8.3333333e-02   3.6805556e+00
   8.3333333e-02   1.6666667e-01   3.4305556e+00
   8.3333333e-02   2.5000000e-01   3.2361111e+00
   8.3333333e-02   3.3333333e-01   3.0972222e+00
   8.3333333e-02   4.1666667e-01   3.0138889e+00
   8.3333333e-02   5.0000000e-01   2.9861111e+00
   8.3333333e-02   5.8333333e-01   3.0138889e+00
   8.3333333e-02   6.6666667e-01   3.0972222e+00
   8.3333333e-02   7.5000000e-01   3.2361111e+00
   8.3333333e-02   8.3333333e-01   3.4305556e+00
   8.3333333e-02   9.1666667e-01   3.6805556e+00
   8.3333333e-02   1.0000000e+00   3.9861111e+00
   1.6666667e-01  -1.0000000e+00   1.1944444e+01
   1.6666667e-01  -9.1666667e-01   1.0972222e+01
   1.6666667e-01  -8.3333333e-01   1.0055556e+01
   1.6666667e-01  -7.5000000e-01   9.1944444e+00
   1.6666667e-01  -6.6666667e-01   8.3888889e+00
   1.6666667e-01  -5.8333333e-01   7.6388889e+00
   1.6666667e-01  -5.0000000e-01   6.9444444e+00
   1.6666667e-01  -4.1666667e-01   6.3055556e+00
   1.6666667e-01  -3.3333333e-01   5.7222222e+00
   1.6666667e-01  -2.5000000e-01   5.1944444e+00
   1.6666667e-01  -1.6666667e-01   4.7222222e+00
   1.6666667e-01  -8.3333333e-02   4.3055556e+00
   1.6666667e-01   0.0000000e+00   3.9444444e+00
   1.6666667e-01   8.3333333e-02   3.6388889e+00
   1.6666667e-01   1.6666667e-01   3.3888889e+00
   1.6666667e-01   2.5000000e-01   3.1944444e+00
   1.6666667e-01   3.3333333e-01   3.0555556e+00
   1.6666667e-01   4.1666667e-01   2.9722222e+00
   1.6666667e-01   5.0000000e-01   2.9444444e+00
   1.6666667e-01   5.8333333e-01   2.9722222e+00
   1.6666667e-01   6.6666667e-01   3.0555556e+00
   1.6666667e-01   7.5000000e-01   3.1944444e+00
   1.6666667e-01   8.3333333e-01   3.3888889e+00
   1.6666667e-01   9.1666667e-01   3.6388889e+00
   1.6666667e-01   1.0000000e+00   3.9444444e+00
   2.5000000e-01  -1.0000000e+00   1.1875000e+01
   2.5000000e-01  -9.1666667e-01   1.0902778e+01
   2.5000000e-01  -8.3333333e-01   9.9861111e+00
   2.5000000e-01  -7.5000000e-01   9.1250000e+00
   2.5000000e-01  -6.6666667e-01   8.3194444e+00
   2.5000000e-01  -5.8333333e-01   7.5694444e+00
   2.5000000e-01  -5.0000000e-01   6.8750000e+00
   2.5000000e-01  -4.1666667e-01   6.2361111e+00
   2.5000000e-01  -3.3333333e-01   5.6527778e+00
   2.5000000e-01  -2.5000000e-01   5.1250000e+00
   2.5000000e-01  -1.6666667e-01   4.6527778e+00
   2.5000000e-01  -8.3333333e-02   4.2361111e+00
   2.5000000e-01   0.0000000e+00   3.8750000e+00
   2.5000000e-01   8.3333333e-02   3.5694444e+00
   2.5000000e-01   1.6666667e-01   3.3194444e+00
   2.5000000e-01   2.5000000e-01   3.1250000e+00
   2.5000000e-01   3.3333333e-01   2.9861111e+00
   2.5000000e-01   4.1666667e-01   2.9027778e+00
   2.5000000e-01   5.0000000e-01   2.8750000e+00
   2.5000000e-01   5.8333333e-01   2.9027778e+00
   2.5000000e-01   6.6666667e-01   2.9861111e+00
   2.5000000e-01   7.5000000e-01   3.1250000e+00
   2.5000000e-01   8.3333333e-01   3.3194444e+00
   2.5000000e-01   9.1666667e-01   3.5694444e+00
   2.5000000e-01   1.0000000e+00   3.8750000e+00
   3.3333333e-01  -1.0000000e+00   1.1777778e+01
   3.3333333e-01  -9.1666667e-01   1.0805556e+01
   3.3333333e-01  -8.3333333e-01   9.8888889e+00
   3.3333333e-01  -7.5000000e-01   9.0277778e+00
   3.3333333e-01  -6.6666667e-01   8.2222222e+00
   3.3333333e-01  -5.8333333e-01   7.4722222e+00
   3.3333333e-01  -5.0000000e-01   6.7777778e+00
   3.3333333e-01  -4.1666667e-01   6.1388889e+00
   3.3333333e-01  -3.3333333e-01   5.5555556e+00
   3.3333333e-01  -2.5000000e-01   5.0277778e+00
   3.3333333e-01  -1.6666667e-01   4.5555556e+00
   3.3333333e-01  -8.3333333e-02   4.1388889e+00
   3.3333333e-01   0.0000000e+00   3.7777778e+00
   3.3333333e-01   8.3333333e-02   3.4722222e+00
   3.3333333e-01   1.6666667e-01   3.2222222e+00
   3.3333333e-01   2.5000000e-01   3.0277778e+00
   3.3333333e-01   3.3333333e-01   2.8888889e+00
   3.3333333e-01   4.1666667e-01   2.8055556e+00
   3.3333333e-01   5.0000000e-01   2.7777778e+00
   3.3333333e-01   5.8333333e-01   2.8055556e+00
   3.3333333e-01   6.6666667e-01   2.8888889e+00
   3.3333333e-01   7.5000000e-01   3.0277778e+00
   3.3333333e-01   8.3333333e-01   3.2222222e+00
   3.3333333e-01   9.1666667e-01   3.4722222e+00
   3.3333333e-01   1.0000000e+00   3.7777778e+00
   4.1666667e-01  -1.0000000e+00   1.1652778e+01
   4.1666667e-01  -9.1666667e-01   1.0680556e+01
   4.1666667e-01  -8.3333333e-01   9.7638889e+00
   4.1666667e-01  -7.5000000e-01   8.9027778e+00
   4.1666667e-01  -6.6666667e-01   8.0972222e+00
   4.1666667e-01  -5.8333333e-01   7.3472222e+00
   4.1666667e-01  -5.0000000e-01   6.6527778e+00
   4.1666667e-01  -4.1666667e-01   6.0138889e+00
   4.1666667e-01  -3.3333333e-01   5.4305556e+00
   4.1666667e-01  -2.5000000e-01   4.9027778e+00
   4.1666667e-01  -1.6666667e-01   4.4305556e+00
   4.1666667e-01  -8.3333333e-02   4.0138889e+00
   4.1666667e-01   0.0000000e+00   3.6527778e+00
   4.1666667e-01   8.3333333e-02   3.3472222e+00
   4.1666667e-01   1.6666667e-01   3.0972222e+00
   4.1666667e-01   2.5000000e-01   2.9027778e+00
   4.1666667e-01   3.3333333e-01   2.7638889e+00
   4.1666667e-01   4.1666667e-01   2.6805556e+00
   4.1666667e-01   5.0000000e-01   2.6527778e+00
   4.1666667e-01   5.8333333e-01   2.6805556e+00
   4.1666667e-01   6.6666667e-01   2.7638889e+00
   4.1666667e-01   7.5000000e-01   2.9027778e+00
   4.1666667e-01   8.3333333e-01   3.0972222e+00
   4.1666667e-01   9.1666667e-01   3.3472222e+00
   4.1666667e-01   1.0000000e+00   3.6527778e+00
   5.0000000e-01  -1.0000000e+00   1.1500000e+01
   5.0000000e-01  -9.1666667e-01   1.0527778e+01
   5.0000000e-01  -8.3333333e-01   9.6111111e+00
   5.0000000e-01  -7.5000000e-01   8.7500000e+00
   5.0000000e-01  -6.6666667e-01   7.9444444e+00
   5.0000000e-01  -5.8333333e-01   7.1944444e+00
   5.0000000e-01  -5.0000000e-01   6.5000000e+00
   5.0000000e-01  -4.1666667e-01   5.8611111e+00
   5.0000000e-01  -3.3333333e-01   5.2777778e+00
   5.0000000e-01  -2.5000000e-01   4.7500000e+00
   5.0000000e-01  -1.6666667e-01   4.2777778e+00
   5.0000000e-01  -8.3333333e-02   3.8611111e+00
   5.0000000e-01   0.0000000e+00   3.5000000e+00
   5.0000000e-01   8.3333333e-02   3.1944444e+00
   5.0000000e-01   1.6666667e-01   2.9444444e+00
   5.0000000e-01   2.5000000e-01   2.7500000e+00
   5.0000000e-01   3.3333333e-01   2.6111111e+00
   5.0000000e-01   4.1666667e-01   2.5277778e+00
   5.0000000e-01   5.0000000e-01   2.5000000e+00
   5.0000000e-01   5.8333333e-01   2.5277778e+00
   5.0000000e-01   6.6666667e-01   2.6111111e+00
   5.0000000e-01   7.5000000e-01   2.7500000e+00
   5.0000000e-01   8.3333333e-01   2.9444444e+00
   5.0000000e-01   9.1666667e-01   3.1944444e+00
   5.0000000e-01   1.0000000e+00   3.5000000e+00
   5.8333333e-01  -1.0000000e+00   1.1319444e+01
   5.8333333e-01  -9.1666667e-01   1.0347222e+01
   5.8333333e-01  -8.3333333e-01   9.4305556e+00
   5.8333333e-01  -7.5000000e-01   8.5694444e+00
   5.8333333e-01  -6.6666667e-01   7.7638889e+00
